virus_ID	Family	database	blast	deepac	dnabert	kNN	vibe	zoonotic_rank	Genus	Species	refseq.id	dataset	label	host_label
MW512445	Flaviviridae	GenBank	1.0	0.8116855824694914	0.9971286324893728	1.0	0.9946986745385564	0.5877358737587929	Flavivirus	Dengue virus	MW512445	past	1.0	1.0
MW512446	Flaviviridae	GenBank	1.0	0.8119049507028916	0.9971972521613626	1.0	0.9946385054027334	0.5474038946628571	Flavivirus	Dengue virus	MW512446	past	1.0	1.0
MW512447	Flaviviridae	GenBank	1.0	0.8124578770469216	0.9975072552176084	1.0	0.9946633822777692	0.612180899977684	Flavivirus	Dengue virus	MW512447	past	1.0	1.0
MW512448	Flaviviridae	GenBank	1.0	0.7930445643032298	0.9973738635287566	1.0	0.9946719120530522	0.7706038600206375	Flavivirus	Dengue virus	MW512448	past	1.0	1.0
MW512449	Flaviviridae	GenBank	1.0	0.6834524052984574	0.9921127648914562	1.0	0.9933357645483578	0.8560843962430954	Flavivirus	Dengue virus	MW512449	past	1.0	1.0
MW512450	Flaviviridae	GenBank	1.0	0.8212379308307872	0.9972633431939518	1.0	0.994548578823314	0.7835021108388901	Flavivirus	Dengue virus	MW512450	past	1.0	1.0
MW512451	Flaviviridae	GenBank	1.0	0.8027673875584321	0.9974130553357742	1.0	0.9947853375883664	0.4402727317810058	Flavivirus	Dengue virus	MW512451	past	1.0	1.0
MW512454	Flaviviridae	GenBank	1.0	0.8098011844298418	0.9973639263826258	1.0	0.9946851814494414	0.6672954252362251	Flavivirus	Dengue virus	MW512454	past	1.0	1.0
MW512456	Flaviviridae	GenBank	1.0	0.8140062177882476	0.9971186630866108	1.0	0.9946298837661744	0.5617480693757534	Flavivirus	Dengue virus	MW512456	past	1.0	1.0
MW512457	Flaviviridae	GenBank	1.0	0.8160828302888309	0.9971372211680692	1.0	0.9947746424114003	0.6738907694816589	Flavivirus	Dengue virus	MW512457	past	1.0	1.0
MW512458	Flaviviridae	GenBank	1.0	0.810911323743708	0.996930699488696	1.0	0.9947341855834512	0.6133840042352676	Flavivirus	Dengue virus	MW512458	past	1.0	1.0
MW512461	Flaviviridae	GenBank	1.0	0.811715121830211	0.9963617696481591	1.0	0.9947963553316452	0.5786540117859841	Flavivirus	Dengue virus	MW512461	past	1.0	1.0
MW512462	Flaviviridae	GenBank	1.0	0.810193188050214	0.9970817643053392	1.0	0.9946759188876432	0.579179019331932	Flavivirus	Dengue virus	MW512462	past	1.0	1.0
MW512465	Flaviviridae	GenBank	1.0	0.7924451954224531	0.9972902452244478	1.0	0.9947283583528856	0.7421536171436309	Flavivirus	Dengue virus	MW512465	past	1.0	1.0
MW512467	Flaviviridae	GenBank	1.0	0.7684512836091658	0.9946269119487088	1.0	0.9935464417233186	0.8156806629896164	Flavivirus	Dengue virus	MW512467	past	1.0	1.0
MW512468	Flaviviridae	GenBank	1.0	0.6828571536961724	0.9924998837358812	1.0	0.9906187366036808	0.2044902607053518	Flavivirus	Dengue virus	MW512468	past	1.0	1.0
MW512469	Flaviviridae	GenBank	1.0	0.6708227946477778	0.98926803855335	1.0	0.9913460366866168	0.6828890252113342	Flavivirus	Dengue virus	MW512469	past	1.0	1.0
MW512470	Flaviviridae	GenBank	1.0	0.649374806880951	0.9931771502775304	1.0	0.9909228577333338	0.7483566498756409	Flavivirus	Dengue virus	MW512470	past	1.0	1.0
MW512471	Flaviviridae	GenBank	1.0	0.8009490553070517	0.9973218448021832	1.0	0.994663868230932	0.6312071749567986	Flavivirus	Dengue virus	MW512471	past	1.0	1.0
MW512472	Flaviviridae	GenBank	1.0	0.8027359415503109	0.9969259486478916	1.0	0.9946262079126694	0.3861576025187969	Flavivirus	Dengue virus	MW512472	past	1.0	1.0
MW512473	Flaviviridae	GenBank	1.0	0.8113218342556673	0.997080774868236	1.0	0.9946503555073456	0.6528542083501816	Flavivirus	Dengue virus	MW512473	past	1.0	1.0
MW512474	Flaviviridae	GenBank	1.0	0.7968024401103749	0.996871561162612	1.0	0.9944591283798218	0.5451465305685997	Flavivirus	Dengue virus	MW512474	past	1.0	1.0
MW512475	Flaviviridae	GenBank	1.0	0.7945486608673544	0.9973295814850752	1.0	0.9943187678561493	0.5009396204352379	Flavivirus	Dengue virus	MW512475	past	1.0	1.0
MW512476	Flaviviridae	GenBank	1.0	0.8002006818266476	0.9978373233009789	1.0	0.9945202666170456	0.4974223378300667	Flavivirus	Dengue virus	MW512476	past	1.0	1.0
MW512477	Flaviviridae	GenBank	1.0	0.8024148092550389	0.9975012035930858	1.0	0.994574333639706	0.5738915112614632	Flavivirus	Dengue virus	MW512477	past	1.0	1.0
MW512479	Flaviviridae	GenBank	1.0	0.9749243771328644	0.9972200540935292	1.0	0.9952945173487944	0.9636240705428109	Flavivirus	Dengue virus	MW512479	future	1.0	1.0
MW512480	Flaviviridae	GenBank	1.0	0.973469710630529	0.9973698071872488	1.0	0.9951735419385572	0.9188200682886252	Flavivirus	Dengue virus	MW512480	future	1.0	1.0
MW512481	Flaviviridae	GenBank	1.0	0.9805490751827464	0.9979611293007346	1.0	0.9959112164553474	0.8949373122795485	Flavivirus	Dengue virus	MW512481	future	1.0	1.0
MW512482	Flaviviridae	GenBank	1.0	0.9804558760979596	0.9979269620951484	1.0	0.9959319238101736	0.8917949788461553	Flavivirus	Dengue virus	MW512482	future	1.0	1.0
MW512483	Flaviviridae	GenBank	1.0	0.9802061444170336	0.9978663420677184	1.0	0.99579789091559	0.9081736658950516	Flavivirus	Dengue virus	MW512483	future	1.0	1.0
MW512485	Flaviviridae	GenBank	1.0	0.9798120045661928	0.997930178081288	1.0	0.9959680913476384	0.8762009403760108	Flavivirus	Dengue virus	MW512485	future	1.0	1.0
MW512486	Flaviviridae	GenBank	1.0	0.9801035230300006	0.9979025299408856	1.0	0.99581253416398	0.8897574565348392	Flavivirus	Dengue virus	MW512486	future	1.0	1.0
MW512487	Flaviviridae	GenBank	1.0	0.9796450002053204	0.9979156255722046	1.0	0.995750049422769	0.9290650496479332	Flavivirus	Dengue virus	MW512487	future	1.0	1.0
MW512488	Flaviviridae	GenBank	1.0	0.9799815197551952	0.9979231277634116	1.0	0.9959546219601352	0.8896942138025735	Flavivirus	Dengue virus	MW512488	future	1.0	1.0
MW512489	Flaviviridae	GenBank	1.0	0.9698478965198292	0.9965573810128604	1.0	0.9946176398501676	0.936445427881962	Flavivirus	Dengue virus	MW512489	future	1.0	1.0
MW512490	Flaviviridae	GenBank	1.0	0.9646254421682918	0.9947621882663054	1.0	0.9935936410286847	0.9013077547556144	Flavivirus	Dengue virus	MW512490	future	1.0	1.0
MW512491	Flaviviridae	GenBank	1.0	0.9796495210423188	0.9978300823884853	1.0	0.9959761301208944	0.8838177448609129	Flavivirus	Dengue virus	MW512491	future	1.0	1.0
MW512492	Flaviviridae	GenBank	1.0	0.9805674235961016	0.9978867060997908	1.0	0.9958986555828768	0.881998831489369	Flavivirus	Dengue virus	MW512492	future	1.0	1.0
MW512493	Flaviviridae	GenBank	1.0	0.9804059251616982	0.9979672286089728	1.0	0.9958747521568748	0.9027551779685676	Flavivirus	Dengue virus	MW512493	future	1.0	1.0
MW512494	Flaviviridae	GenBank	1.0	0.9803762078285218	0.997972415896023	1.0	0.9958490683050716	0.8969997114721535	Flavivirus	Dengue virus	MW512494	future	1.0	1.0
MW512496	Flaviviridae	GenBank	1.0	0.9794730384209576	0.9978628291803248	1.0	0.9957739973068236	0.8824192217896547	Flavivirus	Dengue virus	MW512496	future	1.0	1.0
MW512497	Flaviviridae	GenBank	1.0	0.9797730217260472	0.9979012998412636	1.0	0.9958030883003685	0.889832448448934	Flavivirus	Dengue virus	MW512497	future	1.0	1.0
MW512498	Flaviviridae	GenBank	1.0	0.979391389874851	0.9978998684883118	1.0	0.9957709625188044	0.8934660051966965	Flavivirus	Dengue virus	MW512498	future	1.0	1.0
MW526240	Flaviviridae	GenBank	1.0	0.9118179048638086	0.999173772496146	1.0	0.7858486510813236	0.9517655485868454	Pegivirus	Pegivirus A	MW526240	past	1.0	1.0
MW528226	Flaviviridae	GenBank	0.0	0.0295639874470629	0.0012600684677469	0.0	0.0036201610025588	0.000853057958593	Pestivirus	Pestivirus A	MW528226	past	0.0	0.0
MW528234	Flaviviridae	GenBank	0.0	0.0322618154549644	0.001124558794509	0.0	0.0041040225415346	0.0007574895942524	Pestivirus	Pestivirus B	MW528234	past	0.0	0.0
MW528235	Flaviviridae	GenBank	0.0	0.0225507062788558	0.0008624947085805	0.0	0.0031851031651188	0.0011130052787484	Pestivirus	Pestivirus B	MW528235	past	0.0	0.0
MW532103	Coronaviridae	GenBank	1.0	0.9998883736847732	0.9998178471068632	1.0	0.999236758952866	0.9719693809747696	Alphacoronavirus	Human coronavirus 229E	MW532103	past	1.0	1.0
MW532104	Coronaviridae	GenBank	1.0	0.999870886223032	0.999824534042166	1.0	0.9992397353736632	0.982476481795311	Alphacoronavirus	Human coronavirus 229E	MW532104	past	1.0	1.0
MW532105	Coronaviridae	GenBank	1.0	0.9998572118785404	0.9998324548979418	1.0	0.9992455446392025	0.9817165738344192	Alphacoronavirus	Human coronavirus 229E	MW532105	past	1.0	1.0
MW532106	Coronaviridae	GenBank	1.0	0.9998419210658096	0.9998238787123684	1.0	0.9945735112175964	0.9731684905290604	Alphacoronavirus	Human coronavirus 229E	MW532106	past	1.0	1.0
MW532107	Coronaviridae	GenBank	1.0	0.999802858184237	0.9930520843065112	1.0	0.9947808452394852	0.926996088027954	Alphacoronavirus	Human coronavirus 229E	MW532107	past	1.0	1.0
MW532108	Coronaviridae	GenBank	1.0	0.9773098733960366	0.83451047251001	1.0	0.9484166174214712	0.9697948318719865	Betacoronavirus	Betacoronavirus 1	MW532108	past	1.0	1.0
MW532110	Coronaviridae	GenBank	1.0	0.9800802405999632	0.8372848749600887	1.0	0.9743516788190724	0.9279706650972366	Betacoronavirus	Betacoronavirus 1	MW532110	past	1.0	1.0
MW532111	Coronaviridae	GenBank	1.0	0.9817343643733434	0.8408960781584028	1.0	0.9720887626920428	0.9095009249448776	Betacoronavirus	Betacoronavirus 1	MW532111	past	1.0	1.0
MW532112	Coronaviridae	GenBank	1.0	0.9803916914122444	0.8359813568326027	1.0	0.9656070067262162	0.9497476202249528	Betacoronavirus	Betacoronavirus 1	MW532112	past	1.0	1.0
MW532113	Coronaviridae	GenBank	1.0	0.981676090493494	0.835812322793134	1.0	0.9771904279991072	0.9439891278743744	Betacoronavirus	Betacoronavirus 1	MW532113	past	1.0	1.0
MW532114	Coronaviridae	GenBank	1.0	0.9814426130178024	0.8372642146971087	1.0	0.9733333260429148	0.9235074132680892	Betacoronavirus	Betacoronavirus 1	MW532114	past	1.0	1.0
MW532115	Coronaviridae	GenBank	1.0	0.9809757989280078	0.8317326804640827	1.0	0.9752075267081358	0.9092995065450667	Betacoronavirus	Betacoronavirus 1	MW532115	past	1.0	1.0
MW532116	Coronaviridae	GenBank	1.0	0.9807090143768156	0.8393895267904499	1.0	0.9658206912935996	0.9469426196813584	Betacoronavirus	Betacoronavirus 1	MW532116	past	1.0	1.0
MW532117	Coronaviridae	GenBank	1.0	0.9811543948796332	0.8332994324471136	1.0	0.9682856737350932	0.9487329614162444	Betacoronavirus	Betacoronavirus 1	MW532117	past	1.0	1.0
MW532118	Coronaviridae	GenBank	1.0	0.9806181744653352	0.8267996999155968	1.0	0.9657942318490572	0.9483541637659072	Betacoronavirus	Betacoronavirus 1	MW532118	past	1.0	1.0
MW532119	Coronaviridae	GenBank	1.0	0.9721285539014	0.800123542388907	1.0	0.9530669535510242	0.946237217783928	Betacoronavirus	Betacoronavirus 1	MW532119	past	1.0	1.0
MW545527	Coronaviridae	GenBank	0.0	0.6313406085572302	0.0214401669901118	0.0	0.6354436286999476	0.2632540290057659	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	MW545527	past	0.0	0.0
MW545528	Coronaviridae	GenBank	0.0	0.6325204535638643	0.0213419465032692	0.1	0.6399589560585892	0.0855371178220957	Betacoronavirus	Middle East respiratory syndrome-related coronavirus	MW545528	past	0.0	0.0
MW556742	Coronaviridae	GenBank	0.0	0.0389384464509593	0.0001126992175072	0.0	0.0013671325350062	0.0006286729134444	Gammacoronavirus	Avian coronavirus	MW556742	past	0.0	0.0
MW559057	Coronaviridae	GenBank	1.0	0.9899205813602524	0.996649062146946	1.0	0.9897498917822936	0.9751328337192536	Betacoronavirus	Betacoronavirus 1	MW559057	past	1.0	1.0
MW561633	Flaviviridae	GenBank	1.0	0.2898710999338106	0.5357485774947309	0.3399999999999999	0.4506943582054013	0.1806906345895246	Flavivirus	Orthoflavivirus nilense	MW561633	future	0.0	0.0
MW577813	Flaviviridae	GenBank	1.0	0.9677979420783908	0.9914129196211348	1.0	0.9930528018363688	0.950743743186926	Flavivirus	Dengue virus	MW577813	future	1.0	1.0
MW577815	Flaviviridae	GenBank	1.0	0.9687180769997974	0.9914417347242666	1.0	0.993507360996202	0.9481693582450492	Flavivirus	Dengue virus	MW577815	future	1.0	1.0
MW577816	Flaviviridae	GenBank	1.0	0.9691316678944756	0.9910290580637314	1.0	0.9942914316233468	0.9675593991685516	Flavivirus	Dengue virus	MW577816	future	1.0	1.0
MW577817	Flaviviridae	GenBank	1.0	0.9672845026088316	0.9924188921617908	1.0	0.9931696807229242	0.9520604685295568	Flavivirus	Dengue virus	MW577817	future	1.0	1.0
MW577818	Flaviviridae	GenBank	1.0	0.9693351977011736	0.9910779739828672	1.0	0.9944176324676064	0.9682305510578584	Flavivirus	Dengue virus	MW577818	future	1.0	1.0
MW577819	Flaviviridae	GenBank	1.0	0.9683064359777116	0.9911585293797884	1.0	0.9940889950359568	0.9632852877706896	Flavivirus	Dengue virus	MW577819	future	1.0	1.0
MW577821	Flaviviridae	GenBank	1.0	0.9681006201575784	0.9895361307088066	1.0	0.9944184695973116	0.9620949150013288	Flavivirus	Dengue virus	MW577821	future	1.0	1.0
MW577822	Flaviviridae	GenBank	1.0	0.9688922755940016	0.9912012898644736	1.0	0.9935069667738538	0.9542330960158112	Flavivirus	Dengue virus	MW577822	future	1.0	1.0
MW577823	Flaviviridae	GenBank	1.0	0.9681020568398868	0.9895584896031548	1.0	0.9944218315797694	0.9722767757529708	Flavivirus	Dengue virus	MW577823	future	1.0	1.0
MW577825	Flaviviridae	GenBank	1.0	0.9666344157387228	0.990748497878804	1.0	0.9936279295472538	0.9571610678978564	Flavivirus	Dengue virus	MW577825	future	1.0	1.0
MW577831	Flaviviridae	GenBank	1.0	0.8544038083664206	0.9988012272258138	1.0	0.9952851187351138	0.7768665280938148	Flavivirus	Dengue virus	MW577831	past	1.0	1.0
MW577832	Flaviviridae	GenBank	1.0	0.8529265487895292	0.9987361957045162	1.0	0.995280366785386	0.8265696683526039	Flavivirus	Dengue virus	MW577832	past	1.0	1.0
MW577833	Flaviviridae	GenBank	1.0	0.8530770694508272	0.9987085861318252	1.0	0.99524125772364	0.8594822782278061	Flavivirus	Dengue virus	MW577833	past	1.0	1.0
MW577834	Flaviviridae	GenBank	1.0	0.8493005605304942	0.9987626524532542	1.0	0.994846731073716	0.8610258775949479	Flavivirus	Dengue virus	MW577834	past	1.0	1.0
MW577849	Flaviviridae	GenBank	1.0	0.8614109018269707	0.9986164128079134	1.0	0.9953382891767164	0.8296964895725251	Flavivirus	Dengue virus	MW577849	past	1.0	1.0
MW582813	Flaviviridae	GenBank	1.0	0.9863143758718358	0.9987560069838236	1.0	0.9969069385251332	0.9582394948532724	Flavivirus	Dengue virus	MW582813	future	1.0	1.0
MW582814	Flaviviridae	GenBank	1.0	0.9848937992439714	0.998762045766032	1.0	0.9968472329683082	0.8861002540801853	Flavivirus	Dengue virus	MW582814	future	1.0	1.0
MW582815	Flaviviridae	GenBank	1.0	0.9929479098597238	0.9988377006941064	1.0	0.9973261262095252	0.9823341653211722	Flavivirus	Dengue virus	MW582815	future	1.0	1.0
MW582816	Flaviviridae	GenBank	1.0	0.993098165683968	0.998837714971498	1.0	0.9973359157872754	0.9827058050210908	Flavivirus	Dengue virus	MW582816	future	1.0	1.0
MW591993	Coronaviridae	GenBank	0.0	0.0038611011839859	7.366976601117821e-05	0.0	0.0048650948706851	0.0171392347943037	Alphacoronavirus	Alphacoronavirus 1	MW591993	past	1.0	1.0
MW596415	sarbecovirus	GenBank	0.0	0.2553910605394043	0.0659817865098918	0.08	0.0325126253208952	0.043527603209063	CoV2-related	IND/GBRC452/2020	MW596415	future	1.0	1.0
MW643223	sarbecovirus	GenBank	0.0	0.2509018220917628	0.0682823065367935	0.08	0.0293590634925077	0.07178047512923	CoV2-related	USA/AR-CDC-LC0011416/2021	MW643223	future	1.0	1.0
MW672101	Flaviviridae	GenBank	0.0	0.0268153218774595	0.0080277112331348	0.0	0.0269159312716594	0.0134172547141145	Flavivirus	Orthoflavivirus bagazaense	MW672101	future	0.0	0.0
MW680969	Flaviviridae	GenBank	1.0	0.6708628399081008	0.7629048882046888	1.0	0.8217992780686811	0.243623792972666	Flavivirus	Zika virus	MW680969	future	1.0	1.0
MW680970	Flaviviridae	GenBank	1.0	0.6724224633255671	0.7615253774303034	1.0	0.8209234713295172	0.2450062760090877	Flavivirus	Zika virus	MW680970	future	1.0	1.0
MW681002	sarbecovirus	GenBank	0.0	0.295994374088166	0.1005031593140571	0.01	0.0226411194856354	3.868889251032625e-05	CoV2-related	Severe acute respiratory syndrome-related coronavirus	MW681002	future	0.0	0.0
MW685622	Coronaviridae	GenBank	0.0	0.0633145611901997	0.0001126165115251	0.0	0.0007210652340487	0.001067383357149	Deltacoronavirus	Coronavirus HKU15	MW685622	past	1.0	1.0
MW685623	Coronaviridae	GenBank	0.0	0.0642662325037611	0.0001126106612609	0.0	0.0006443380170015	0.0014560248702764	Deltacoronavirus	Coronavirus HKU15	MW685623	past	1.0	1.0
MW685624	Coronaviridae	GenBank	0.0	0.0621791766840809	0.0001126350928872	0.0	0.0007204682284649	0.0010387980769155	Deltacoronavirus	Coronavirus HKU15	MW685624	past	1.0	1.0
MW703458	sarbecovirus	GenBank	0.0	0.3028917207000912	0.1416029642799496	0.0	0.0436087396645922	0.0117202862923435	CoV2-related	Sarbecovirus sp.	MW703458	future	0.0	0.0
MW719567	sarbecovirus	GenBank	0.0	0.2353189129397401	0.0077516081176727	0.0	0.0149561656827657	2.889772237415373e-05	CoV2-related	Sarbecovirus RhGB01	MW719567	future	0.0	0.0
MW721459	Flaviviridae	GenBank	1.0	0.9727249413378098	0.997372610989739	1.0	0.9949489875400768	0.9605024678691624	Flavivirus	Dengue virus	MW721459	future	1.0	1.0
MW721472	Flaviviridae	GenBank	1.0	0.7520035775268779	0.996707083898432	1.0	0.9929195081486422	0.5657068383693695	Flavivirus	Dengue virus	MW721472	past	1.0	1.0
MW721954	Flaviviridae	GenBank	0.0	0.1053456120707172	0.032864660146879	0.0	0.0479133491089063	0.0309379119574138		Mogiana tick virus	MW721954	future	0.0	0.0
MW721956	Flaviviridae	GenBank	0.0	0.1011469368655234	0.0334926729509606	0.0	0.0325857921889983	0.0393493194357325		Mogiana tick virus	MW721956	future	0.0	0.0
MW721957	Flaviviridae	GenBank	0.0	0.101953083773454	0.0342213170505904	0.0	0.0350741478585405	0.0345332987219671		Mogiana tick virus	MW721957	future	0.0	0.0
MW721958	Flaviviridae	GenBank	0.0	0.1009177288447972	0.0383417575251466	0.0	0.0386590529121652	0.0352102598402811		Mogiana tick virus	MW721958	future	0.0	0.0
MW721959	Flaviviridae	GenBank	0.0	0.100749991966101	0.0381622093157299	0.0	0.0342496036901138	0.0356111443814679		Mogiana tick virus	MW721959	future	0.0	0.0
MW721961	Flaviviridae	GenBank	0.0	0.0964485470205545	0.0418554965464863	0.0	0.0274932939792051	0.0441790235094268		Mogiana tick virus	MW721961	future	0.0	0.0
MW721962	Flaviviridae	GenBank	0.0	0.1059508714980135	0.0417848539160331	0.0	0.0263258597784442	0.0241581349520258		Mogiana tick virus	MW721962	future	0.0	0.0
MW721963	Flaviviridae	GenBank	0.0	0.1085162856228028	0.0322990424426582	0.0	0.0416150184969107	0.0282581187207915		Mogiana tick virus	MW721963	future	0.0	0.0
MW721964	Flaviviridae	GenBank	0.0	0.1003297919446291	0.0274590422273225	0.0	0.0432508114380956	0.0349237117838167		Mogiana tick virus	MW721964	future	0.0	0.0
MW721965	Flaviviridae	GenBank	0.0	0.0931533132055774	0.031426130327396	0.0	0.0327483981237746	0.040157400340691		Mogiana tick virus	MW721965	future	0.0	0.0
MW721966	Flaviviridae	GenBank	0.0	0.1097297220219237	0.0470833657406425	0.0	0.0271169142569609	0.0339545497703247		Mogiana tick virus	MW721966	future	0.0	0.0
MW721967	Flaviviridae	GenBank	0.0	0.0990376276555859	0.0462409551779273	0.0	0.0363439341599587	0.0358778610216139		Mogiana tick virus	MW721967	future	0.0	0.0
MW721969	Flaviviridae	GenBank	0.0	0.101323907294621	0.0245038777580096	0.0	0.0405288555824275	0.0346360953130351		Mogiana tick virus	MW721969	future	0.0	0.0
MW721971	Flaviviridae	GenBank	0.0	0.10246095356221	0.03961486898091	0.0	0.0389179899163233	0.0425343902496679		Mogiana tick virus	MW721971	future	0.0	0.0
MW721973	Flaviviridae	GenBank	0.0	0.1042746268212795	0.050373258368927	0.0	0.0260775243805255	0.0282023435790099		Mogiana tick virus	MW721973	future	0.0	0.0
MW721974	Flaviviridae	GenBank	0.0	0.1074144829219827	0.0402398588902239	0.0	0.0344385048767435	0.0344170355823461		Mogiana tick virus	MW721974	future	0.0	0.0
MW721975	Flaviviridae	GenBank	0.0	0.1151439064609197	0.0421248045196989	0.0	0.0319837267879241	0.0413286453585391		Mogiana tick virus	MW721975	future	0.0	0.0
MW721976	Flaviviridae	GenBank	0.0	0.1031079597344311	0.0383132354792905	0.0	0.0317781532013517	0.0383929819836704		Mogiana tick virus	MW721976	future	0.0	0.0
MW721977	Flaviviridae	GenBank	0.0	0.1165807449957355	0.0385510490634866	0.0	0.0437857989124798	0.0242856610226069		Mogiana tick virus	MW721977	future	0.0	0.0
MW721978	Flaviviridae	GenBank	0.0	0.1075866881137092	0.0305881133739603	0.0	0.0294971026494749	0.0262379996435144		Mogiana tick virus	MW721978	future	0.0	0.0
MW721979	Flaviviridae	GenBank	0.0	0.0944934877905656	0.0236311280189759	0.0	0.0382923210844058	0.0276188884219188		Mogiana tick virus	MW721979	future	0.0	0.0
MW721980	Flaviviridae	GenBank	0.0	0.0940243723717602	0.0180328567819246	0.0	0.0613203889394009	0.0273766908463958		Mogiana tick virus	MW721980	future	0.0	0.0
MW721982	Flaviviridae	GenBank	0.0	0.0912641772153702	0.0168027888570742	0.0	0.0462734660525298	0.0269878073458983		Mogiana tick virus	MW721982	future	0.0	0.0
MW721983	Flaviviridae	GenBank	0.0	0.1012600226962769	0.0235206875336271	0.0	0.0687544883779165	0.0356659413682909		Mogiana tick virus	MW721983	future	0.0	0.0
MW721984	Flaviviridae	GenBank	0.0	0.0940625231459059	0.0233050173995169	0.0	0.0586133339759809	0.028446036618917		Mogiana tick virus	MW721984	future	0.0	0.0
MW721985	Flaviviridae	GenBank	0.0	0.0972813290797851	0.019213722074743	0.0	0.0608874530266885	0.0302445632345469		Mogiana tick virus	MW721985	future	0.0	0.0
MW721987	Flaviviridae	GenBank	0.0	0.1009056835858659	0.0270365170044401	0.0	0.0647865813670002	0.0305812393916419		Mogiana tick virus	MW721987	future	0.0	0.0
MW721988	Flaviviridae	GenBank	0.0	0.0992686562197791	0.0262523335478776	0.0	0.0646359737835485	0.0381987182137812		Mogiana tick virus	MW721988	future	0.0	0.0
MW721989	Flaviviridae	GenBank	0.0	0.095617888495326	0.0205131954968568	0.0	0.0618535666430199	0.0274525055547687		Mogiana tick virus	MW721989	future	0.0	0.0
MW721992	Flaviviridae	GenBank	0.0	0.0961858069058507	0.0186976444420658	0.0	0.060173665296117	0.0281306689919868		Mogiana tick virus	MW721992	future	0.0	0.0
MW721993	Flaviviridae	GenBank	0.0	0.0945385133508931	0.0221674695663916	0.0	0.0644516880962659	0.0311859399916643		Mogiana tick virus	MW721993	future	0.0	0.0
MW721994	Flaviviridae	GenBank	0.0	0.0961639019999314	0.0257136442529206	0.0	0.0664235469483008	0.0226076011368914		Mogiana tick virus	MW721994	future	0.0	0.0
MW721996	Flaviviridae	GenBank	0.0	0.0968980181708254	0.0222291083307936	0.0	0.0613738374445926	0.0330299191826064		Mogiana tick virus	MW721996	future	0.0	0.0
MW721998	Flaviviridae	GenBank	0.0	0.0965747437820854	0.0222812393860129	0.0	0.065024123113306	0.0373431695234483		Mogiana tick virus	MW721998	future	0.0	0.0
MW722001	Flaviviridae	GenBank	0.0	0.1019527554977685	0.0233511277231049	0.0	0.0658591716137545	0.0343324748740562		Mogiana tick virus	MW722001	future	0.0	0.0
MW722002	Flaviviridae	GenBank	0.0	0.1001782329075715	0.0248968403564173	0.0	0.0636073937279765	0.0336529848708113		Mogiana tick virus	MW722002	future	0.0	0.0
MW722003	Flaviviridae	GenBank	0.0	0.0917175183919343	0.0216511284234002	0.0	0.0542916885640641	0.0305735183880876		Mogiana tick virus	MW722003	future	0.0	0.0
MW722006	Flaviviridae	GenBank	0.0	0.0937547641700472	0.0154111566032621	0.0	0.0720238744270649	0.0081644480395346		Mogiana tick virus	MW722006	future	0.0	0.0
MW722007	Flaviviridae	GenBank	0.0	0.0827331615484912	0.0212121035660278	0.0	0.0778503050987968	0.0066435084419248		Mogiana tick virus	MW722007	future	0.0	0.0
MW722008	Flaviviridae	GenBank	0.0	0.0828155305659906	0.0170535048184154	0.0	0.0730581547120395	0.0065430249957112		Mogiana tick virus	MW722008	future	0.0	0.0
MW722009	Flaviviridae	GenBank	0.0	0.0849910021420906	0.0354816659565337	0.0	0.0506421917292755	0.0078762873459152		Mogiana tick virus	MW722009	future	0.0	0.0
MW722011	Flaviviridae	GenBank	0.0	0.0884762176862833	0.0214942176434719	0.0	0.0799417404312407	0.009308708398612		Mogiana tick virus	MW722011	future	0.0	0.0
MW722012	Flaviviridae	GenBank	0.0	0.0839537445963783	0.0188892323904755	0.0	0.0645584743739825	0.0087330222505976		Mogiana tick virus	MW722012	future	0.0	0.0
MW722013	Flaviviridae	GenBank	0.0	0.0921965800373899	0.0136854382051916	0.0	0.0728985262992368	0.0065430667693084		Mogiana tick virus	MW722013	future	0.0	0.0
MW722014	Flaviviridae	GenBank	0.0	0.0861214342675256	0.0123266315193508	0.0	0.0703854192646262	0.0060897009962499		Mogiana tick virus	MW722014	future	0.0	0.0
MW722017	Flaviviridae	GenBank	0.0	0.0922836129384284	0.0217338236154649	0.0	0.0748576776328263	0.0096784222476783		Mogiana tick virus	MW722017	future	0.0	0.0
MW722020	Flaviviridae	GenBank	0.0	0.0930029301396147	0.0223002614506351	0.0	0.07809189406848	0.0061750669609116		Mogiana tick virus	MW722020	future	0.0	0.0
MW722022	Flaviviridae	GenBank	0.0	0.0902655592696233	0.03419489787828	0.0	0.0505155058715238	0.0070906889885476		Mogiana tick virus	MW722022	future	0.0	0.0
MW722023	Flaviviridae	GenBank	0.0	0.0942370835278945	0.0305895021460442	0.0	0.0537111240343868	0.0071833633299709		Mogiana tick virus	MW722023	future	0.0	0.0
MW722025	Flaviviridae	GenBank	0.0	0.0968376215335659	0.0360065141586925	0.0	0.056513407850765	0.0077767067662153		Mogiana tick virus	MW722025	future	0.0	0.0
MW722026	Flaviviridae	GenBank	0.0	0.0906765622848814	0.0417148803202012	0.0	0.0622761336859019	0.0091323913980067		Mogiana tick virus	MW722026	future	0.0	0.0
MW722027	Flaviviridae	GenBank	0.0	0.0878112996759062	0.0275203064465048	0.0	0.0769595179754436	0.0163270992824915		Mogiana tick virus	MW722027	future	0.0	0.0
