,UniversalName,Strain,Accessions,WholeGenome,InfectsHumans,fold
3155,KX364293,KX364293,KX364293,1,FALSE,train
3156,KX364294,KX364294,KX364294,1,FALSE,train
3157,KX364295,KX364295,KX364295,1,FALSE,train
3158,KX364296,KX364296,KX364296,1,FALSE,train
3159,KX364297,KX364297,KX364297,1,FALSE,train
3160,KX364298,KX364298,KX364298,1,FALSE,eval
3161,KX364299,KX364299,KX364299,1,FALSE,train
3162,KX364300,KX364300,KX364300,1,FALSE,train
3163,KY419103,KY419103,KY419103,1,FALSE,train
3164,KY419104,KY419104,KY419104,1,FALSE,train
3165,KY419105,KY419105,KY419105,1,FALSE,train
3166,KY419106,KY419106,KY419106,1,FALSE,eval
3169,KY419109,KY419109,KY419109,1,FALSE,train
3170,KY419110,KY419110,KY419110,1,FALSE,train
3172,KY419112,KY419112,KY419112,1,FALSE,train
3173,KY419113,KY419113,KY419113,1,FALSE,train
3174,KX982264,KX982264,KX982264,1,FALSE,train
3175,KY674914,KY674914,KY674914,1,TRUE,train
3177,KY674916,KY674916,KY674916,1,TRUE,train
3180,KY674919,KY674919,KY674919,1,TRUE,eval
3181,KY674920,KY674920,KY674920,1,TRUE,train
3182,KY674921,KY674921,KY674921,1,TRUE,train
3185,KY674943,KY674943,KY674943,1,TRUE,train
3186,KY684759,KY684759,KY684759,1,TRUE,train
3187,KY684760,KY684760,KY684760,1,TRUE,train
3188,KY111278,KY111278,KY111278,1,FALSE,train
3189,KY407556,KY407556,KY407556,1,FALSE,eval
3190,KY407557,KY407557,KY407557,1,FALSE,train
3191,KY407558,KY407558,KY407558,1,FALSE,eval
3192,KY620116,KY620116,KY620116,1,FALSE,train
3193,KX375805,KX375805,KX375805,1,FALSE,eval
3194,KX375806,KX375806,KX375806,1,FALSE,train
3195,KX375807,KX375807,KX375807,1,FALSE,eval
3197,KX389094,KX389094,KX389094,1,FALSE,train
3198,KX400753,KX400753,KX400753,1,FALSE,train
3199,KX425847,KX425847,KX425847,1,FALSE,train
3200,KX434788,KX434788,KX434788,1,FALSE,eval
3201,KX434789,KX434789,KX434789,1,FALSE,train
3202,KX434790,KX434790,KX434790,1,FALSE,train
3203,KX640829,KX640829,KX640829,1,FALSE,train
3204,KX372249,KX372249,KX372249,1,FALSE,train
3205,KX372250,KX372250,KX372250,1,FALSE,train
3206,KX791060,KX791060,KX791060,1,FALSE,eval
3207,KX812523,KX812523,KX812523,1,FALSE,train
3208,KX812524,KX812524,KX812524,1,FALSE,train
3209,KX432213,KX432213,KX432213,1,FALSE,train
3210,KX550281,KX550281,KX550281,1,FALSE,eval
3211,KY354363,KY354363,KY354363,1,FALSE,train
3213,KX499468,KX499468,KX499468,1,FALSE,train
3215,KX538964,KX538964,KX538964,1,TRUE,train
3216,KX538965,KX538965,KX538965,1,TRUE,train
3217,KX538966,KX538966,KX538966,1,TRUE,train
3218,KX538967,KX538967,KX538967,1,TRUE,train
3219,KX538968,KX538968,KX538968,1,TRUE,train
3220,KX538969,KX538969,KX538969,1,TRUE,train
3221,KX538970,KX538970,KX538970,1,TRUE,train
3222,KX538971,KX538971,KX538971,1,TRUE,train
3223,KX538972,KX538972,KX538972,1,TRUE,train
3224,KX538973,KX538973,KX538973,1,TRUE,eval
3225,KX538974,KX538974,KX538974,1,TRUE,train
3226,KX538975,KX538975,KX538975,1,TRUE,eval
3227,KX538976,KX538976,KX538976,1,TRUE,train
3228,KX538977,KX538977,KX538977,1,TRUE,train
3229,KX538978,KX538978,KX538978,1,TRUE,train
3230,KX538979,KX538979,KX538979,1,TRUE,train
3231,KX259248,KX259248,KX259248,1,FALSE,train
3232,KX259249,KX259249,KX259249,1,FALSE,train
3233,KX259250,KX259250,KX259250,1,FALSE,train
3234,KX259251,KX259251,KX259251,1,FALSE,eval
3235,KX259252,KX259252,KX259252,1,FALSE,train
3236,KX259253,KX259253,KX259253,1,FALSE,train
3237,KX259254,KX259254,KX259254,1,FALSE,eval
3238,KX259255,KX259255,KX259255,1,FALSE,train
3239,KX259256,KX259256,KX259256,1,FALSE,eval
3240,KX259257,KX259257,KX259257,1,FALSE,train
3241,KX580953,KX580953,KX580953,1,FALSE,train
3242,KX834351,KX834351,KX834351,1,FALSE,train
3243,KX834352,KX834352,KX834352,1,FALSE,train
3244,KX275390,KX275390,KX275390,1,FALSE,eval
3245,KX275391,KX275391,KX275391,1,FALSE,train
3246,KX275392,KX275392,KX275392,1,FALSE,train
3247,KX275393,KX275393,KX275393,1,FALSE,train
3248,KX275394,KX275394,KX275394,1,FALSE,train
3249,KX302860,KX302860,KX302860,1,FALSE,train
3250,KX302861,KX302861,KX302861,1,FALSE,train
3251,KX302862,KX302862,KX302862,1,FALSE,train
3252,KX302863,KX302863,KX302863,1,FALSE,train
3253,KX302864,KX302864,KX302864,1,FALSE,train
3254,KX302865,KX302865,KX302865,1,FALSE,train
3255,KX302866,KX302866,KX302866,1,FALSE,train
3256,KX302867,KX302867,KX302867,1,FALSE,train
3257,KX302868,KX302868,KX302868,1,FALSE,train
3258,KX302869,KX302869,KX302869,1,FALSE,train
3259,KX302870,KX302870,KX302870,1,FALSE,train
3260,KX302871,KX302871,KX302871,1,FALSE,train
3261,KX302872,KX302872,KX302872,1,FALSE,eval
3262,KX302873,KX302873,KX302873,1,FALSE,train
3263,KX302874,KX302874,KX302874,1,FALSE,eval
3264,KX302875,KX302875,KX302875,1,FALSE,eval
3265,KX236000,KX236000,KX236000,1,FALSE,train
3266,KX236001,KX236001,KX236001,1,FALSE,eval
3267,KX236002,KX236002,KX236002,1,FALSE,train
3268,KX236003,KX236003,KX236003,1,FALSE,eval
3269,KX236004,KX236004,KX236004,1,FALSE,train
3270,KX236005,KX236005,KX236005,1,FALSE,train
3271,KX236006,KX236006,KX236006,1,FALSE,train
3272,KX236007,KX236007,KX236007,1,FALSE,train
3273,KX236008,KX236008,KX236008,1,FALSE,train
3274,KX236009,KX236009,KX236009,1,FALSE,train
3275,KX236010,KX236010,KX236010,1,FALSE,train
3276,KX236011,KX236011,KX236011,1,FALSE,train
3277,KX236012,KX236012,KX236012,1,FALSE,train
3278,KX236013,KX236013,KX236013,1,FALSE,train
3279,KX236014,KX236014,KX236014,1,FALSE,train
3280,KX236015,KX236015,KX236015,1,FALSE,train
3281,KX236016,KX236016,KX236016,1,FALSE,train
3282,KX252789,KX252789,KX252789,1,FALSE,train
3283,KX252790,KX252790,KX252790,1,FALSE,train
3285,KX252772,KX252772,KX252772,1,FALSE,train
3286,KX252773,KX252773,KX252773,1,FALSE,train
3287,KX252774,KX252774,KX252774,1,FALSE,train
3288,KX252775,KX252775,KX252775,1,FALSE,train
3289,KX252776,KX252776,KX252776,1,FALSE,train
3290,KX252777,KX252777,KX252777,1,FALSE,eval
3291,KX252778,KX252778,KX252778,1,FALSE,eval
3292,KX252779,KX252779,KX252779,1,FALSE,train
3293,KX252780,KX252780,KX252780,1,FALSE,train
3294,KX252781,KX252781,KX252781,1,FALSE,train
3295,KX252782,KX252782,KX252782,1,FALSE,train
3296,KX252783,KX252783,KX252783,1,FALSE,train
3297,KX252784,KX252784,KX252784,1,FALSE,train
3298,KX252785,KX252785,KX252785,1,FALSE,train
3299,KX252786,KX252786,KX252786,1,FALSE,train
3300,KX252787,KX252787,KX252787,1,FALSE,eval
3301,KX252788,KX252788,KX252788,1,FALSE,train
3302,KX272465,KX272465,KX272465,1,FALSE,eval
3303,KU975389,KU975389,KU975389,1,FALSE,train
3304,KX185056,KX185056,KX185056,1,FALSE,train
3305,KX185057,KX185057,KX185057,1,FALSE,eval
3306,KX185058,KX185058,KX185058,1,FALSE,train
3309,KX247127,KX247127,KX247127,1,FALSE,train
3310,KX247128,KX247128,KX247128,1,FALSE,train
3311,KX247129,KX247129,KX247129,1,FALSE,eval
3312,KX247130,KX247130,KX247130,1,FALSE,train
3313,KU893861,KU893861,KU893861,1,FALSE,eval
3314,KU893869,KU893869,KU893869,1,FALSE,eval
3315,KU893870,KU893870,KU893870,1,FALSE,train
3316,KU893871,KU893871,KU893871,1,FALSE,train
3317,KU893872,KU893872,KU893872,1,FALSE,train
3318,KU893873,KU893873,KU893873,1,FALSE,train
3319,KX219791,KX219791,KX219791,1,FALSE,eval
3320,KX219792,KX219792,KX219792,1,FALSE,eval
3321,KX219793,KX219793,KX219793,1,FALSE,train
3322,KX219794,KX219794,KX219794,1,FALSE,train
3323,KX219795,KX219795,KX219795,1,FALSE,eval
3324,KX219796,KX219796,KX219796,1,FALSE,eval
3325,KX219797,KX219797,KX219797,1,FALSE,train
3326,KX219798,KX219798,KX219798,1,FALSE,train
3327,KX219799,KX219799,KX219799,1,FALSE,eval
3328,KX219800,KX219800,KX219800,1,FALSE,train
3329,KX219801,KX219801,KX219801,1,FALSE,train
3330,KX348114,KX348114,KX348114,1,FALSE,train
3331,KX348115,KX348115,KX348115,1,FALSE,train
3332,KX348116,KX348116,KX348116,1,FALSE,train
3333,KX348117,KX348117,KX348117,1,FALSE,eval
3334,KY369905,KY369905,KY369905,1,TRUE,eval
3335,KY369906,KY369906,KY369906,1,TRUE,train
3336,KY369907,KY369907,KY369907,1,TRUE,train
3337,KY369908,KY369908,KY369908,1,TRUE,train
3338,KY369909,KY369909,KY369909,1,TRUE,eval
3340,KY369911,KY369911,KY369911,1,TRUE,train
3341,KY369912,KY369912,KY369912,1,TRUE,train
3342,KY369913,KY369913,KY369913,1,TRUE,train
3343,KY369914,KY369914,KY369914,1,TRUE,train
3344,KY070587,KY070587,KY070587,1,FALSE,train
3345,KR153325,KR153325,KR153325,1,FALSE,train
3347,KX266757,KX266757,KX266757,1,FALSE,train
3348,KX108937,KX108937,KX108937,1,FALSE,eval
3349,KX108938,KX108938,KX108938,1,FALSE,train
3350,KX108939,KX108939,KX108939,1,FALSE,train
3351,KX108940,KX108940,KX108940,1,FALSE,train
3352,KX108941,KX108941,KX108941,1,FALSE,eval
3353,KX108942,KX108942,KX108942,1,FALSE,train
3354,KX108943,KX108943,KX108943,1,FALSE,train
3355,KX108944,KX108944,KX108944,1,FALSE,train
3356,KX108945,KX108945,KX108945,1,FALSE,train
3357,KX108946,KX108946,KX108946,1,FALSE,train
3358,KX083668,KX083668,KX083668,1,FALSE,train
3359,KY047602,KY047602,KY047602,1,FALSE,train
3360,KX077987,KX077987,KX077987,1,FALSE,eval
3361,KX981440,KX981440,KX981440,1,FALSE,train
3362,KY065120,KY065120,KY065120,1,FALSE,train
3363,KY019623,KY019623,KY019623,1,FALSE,train
3364,KY019624,KY019624,KY019624,1,FALSE,train
3367,KY073746,KY073746,KY073746,1,FALSE,train
3368,KY073747,KY073747,KY073747,1,FALSE,train
3369,KY073748,KY073748,KY073748,1,FALSE,eval
3375,KX179499,KX179499,KX179499,1,TRUE,train
3376,KX179500,KX179500,KX179500,1,TRUE,train
3377,KX066126,KX066126,KX066126,1,FALSE,eval
3378,KU847996,KU847996,KU847996,1,FALSE,train
3379,KT861627,KT861627,KT861627,1,TRUE,train
3380,KT861628,KT861628,KT861628,1,TRUE,eval
3381,KT877350,KT877350,KT877350,1,FALSE,eval
3382,KT877351,KT877351,KT877351,1,FALSE,eval
3383,KX118627,KX118627,KX118627,1,FALSE,eval
3384,KX534205,KX534205,KX534205,1,FALSE,train
3385,KX534206,KX534206,KX534206,1,FALSE,eval
3386,KX344031,KX344031,KX344031,1,TRUE,train
3387,KT253324,KT253324,KT253324,1,FALSE,train
3388,KT253325,KT253325,KT253325,1,FALSE,eval
3389,KT253326,KT253326,KT253326,1,FALSE,train
3390,KT253327,KT253327,KT253327,1,FALSE,train
3391,KT253328,KT253328,KT253328,1,FALSE,train
3392,KU291448,KU291448,KU291448,1,TRUE,train
3393,KU291449,KU291449,KU291449,1,FALSE,train
3395,KU664503,KU664503,KU664503,1,FALSE,eval
3396,KU710264,KU710264,KU710264,1,TRUE,train
3397,KU710265,KU710265,KU710265,1,TRUE,train
3398,KX258195,KX258195,KX258195,1,FALSE,train
3399,KU521535,KU521535,KU521535,1,TRUE,train
3400,LC119077,LC119077,LC119077,1,FALSE,eval
3401,KM975738,KM975738,KM975738,1,FALSE,train
3402,KM975739,KM975739,KM975739,1,FALSE,train
3403,KM975740,KM975740,KM975740,1,FALSE,train
3404,KM975741,KM975741,KM975741,1,FALSE,train
3405,KU361187,KU361187,KU361187,1,FALSE,train
3406,KU361188,KU361188,KU361188,1,FALSE,train
3407,KU851859,KU851859,KU851859,1,TRUE,train
3408,KU851860,KU851860,KU851860,1,TRUE,eval
3409,KU851861,KU851861,KU851861,1,TRUE,train
3410,KU851862,KU851862,KU851862,1,TRUE,train
3411,KU851863,KU851863,KU851863,1,TRUE,train
3412,KU851864,KU851864,KU851864,1,TRUE,train
3413,KU886219,KU886219,KU886219,1,FALSE,train
3414,KU317090,KU317090,KU317090,1,FALSE,train
3415,KU982966,KU982966,KU982966,1,FALSE,eval
3416,KU982967,KU982967,KU982967,1,FALSE,train
3417,KU982968,KU982968,KU982968,1,FALSE,train
3418,KU982969,KU982969,KU982969,1,FALSE,train
3419,KU982970,KU982970,KU982970,1,FALSE,train
3420,KU982971,KU982971,KU982971,1,FALSE,train
3421,KU982972,KU982972,KU982972,1,FALSE,train
3422,KU982973,KU982973,KU982973,1,FALSE,eval
3423,KU982974,KU982974,KU982974,1,FALSE,train
3424,KU982975,KU982975,KU982975,1,FALSE,train
3425,KU982976,KU982976,KU982976,1,FALSE,eval
3426,KU982977,KU982977,KU982977,1,FALSE,eval
3427,KU982978,KU982978,KU982978,1,FALSE,train
3428,KU982979,KU982979,KU982979,1,FALSE,train
3429,KU982980,KU982980,KU982980,1,FALSE,train
3430,KU982981,KU982981,KU982981,1,FALSE,train
3431,KX022602,KX022602,KX022602,1,FALSE,train
3432,KX022603,KX022603,KX022603,1,FALSE,eval
3433,KX022604,KX022604,KX022604,1,FALSE,train
3434,KX022605,KX022605,KX022605,1,FALSE,train
3435,KU558922,KU558922,KU558922,1,FALSE,train
3436,KU558923,KU558923,KU558923,1,FALSE,train
3437,KU356856,KU356856,KU356856,1,FALSE,train
3440,LT545990,LT545990,LT545990,1,FALSE,train
3441,KU252649,KU252649,KU252649,1,FALSE,train
3443,KX034095,KX034095,KX034095,1,TRUE,eval
3445,KX034097,KX034097,KX034097,1,TRUE,train
3447,KX034099,KX034099,KX034099,1,TRUE,eval
3448,KX034100,KX034100,KX034100,1,TRUE,train
3449,KU237213,KU237213,KU237213,1,FALSE,train
3450,KU237214,KU237214,KU237214,1,FALSE,eval
3451,KU237217,KU237217,KU237217,1,FALSE,train
3452,KU237218,KU237218,KU237218,1,FALSE,train
3453,KU237219,KU237219,KU237219,1,FALSE,train
3454,KU237220,KU237220,KU237220,1,FALSE,train
3455,KU237221,KU237221,KU237221,1,FALSE,train
3456,KU237222,KU237222,KU237222,1,FALSE,train
3457,KU237223,KU237223,KU237223,1,FALSE,train
3458,KU237224,KU237224,KU237224,1,FALSE,eval
3459,KU237225,KU237225,KU237225,1,FALSE,train
3460,KU237226,KU237226,KU237226,1,FALSE,eval
3461,KU237227,KU237227,KU237227,1,FALSE,train
3462,KU237228,KU237228,KU237228,1,FALSE,train
3463,KU237229,KU237229,KU237229,1,FALSE,train
3464,KU237230,KU237230,KU237230,1,FALSE,train
3465,KU237231,KU237231,KU237231,1,FALSE,train
3466,KU237232,KU237232,KU237232,1,FALSE,eval
3467,KU237233,KU237233,KU237233,1,FALSE,train
3468,KU237234,KU237234,KU237234,1,FALSE,train
3469,KU981059,KU981059,KU981059,1,FALSE,train
3473,KU182964,KU182964,KU182964,1,FALSE,eval
3474,KU182965,KU182965,KU182965,1,FALSE,train
3475,KU646831,KU646831,KU646831,1,FALSE,train
3476,KU984334,KU984334,KU984334,1,FALSE,train
3477,KT946798,KT946798,KT946798,1,FALSE,eval
3478,KU380331,KU380331,KU380331,1,FALSE,train
3479,KT886454,KT886454,KT886454,1,FALSE,eval
3480,KT779555,KT779555,KT779555,1,TRUE,train
3481,KT779556,KT779556,KT779556,1,TRUE,train
3482,KU051641,KU051641,KU051641,1,FALSE,eval
3483,KU051649,KU051649,KU051649,1,FALSE,train
3484,KU308549,KU308549,KU308549,1,TRUE,train
3485,KR150443,KR150443,KR150443,1,FALSE,train
3486,KR265847,KR265847,KR265847,1,FALSE,train
3487,KR265848,KR265848,KR265848,1,FALSE,train
3488,KR265849,KR265849,KR265849,1,FALSE,train
3489,KR265850,KR265850,KR265850,1,FALSE,train
3490,KR265851,KR265851,KR265851,1,FALSE,train
3491,KR265852,KR265852,KR265852,1,FALSE,train
3492,KR265853,KR265853,KR265853,1,FALSE,eval
3493,KR265854,KR265854,KR265854,1,FALSE,train
3494,KR265855,KR265855,KR265855,1,FALSE,eval
3495,KR265856,KR265856,KR265856,1,FALSE,eval
3497,KR265858,KR265858,KR265858,1,FALSE,eval
3498,KR265859,KR265859,KR265859,1,FALSE,eval
3499,KR265860,KR265860,KR265860,1,FALSE,train
3500,KR265861,KR265861,KR265861,1,FALSE,eval
3501,KR265862,KR265862,KR265862,1,FALSE,eval
3502,KR265863,KR265863,KR265863,1,FALSE,train
3503,KR265864,KR265864,KR265864,1,FALSE,train
3504,KR265865,KR265865,KR265865,1,FALSE,train
3506,KT736031,KT736031,KT736031,1,FALSE,train
3507,KT736032,KT736032,KT736032,1,FALSE,train
3508,KU131570,KU131570,KU131570,1,TRUE,train
3510,KT852992,KT852992,KT852992,1,FALSE,train
3511,KT860508,KT860508,KT860508,1,FALSE,eval
3512,KU215419,KU215419,KU215419,1,FALSE,train
3513,KU215420,KU215420,KU215420,1,FALSE,train
3514,KU215421,KU215421,KU215421,1,FALSE,eval
3515,KU215422,KU215422,KU215422,1,FALSE,eval
3516,KU215423,KU215423,KU215423,1,FALSE,train
3517,KU215424,KU215424,KU215424,1,FALSE,train
3518,KU215425,KU215425,KU215425,1,FALSE,train
3519,KU215426,KU215426,KU215426,1,FALSE,eval
3520,KU215427,KU215427,KU215427,1,FALSE,train
3521,KU215428,KU215428,KU215428,1,FALSE,train
3522,KU569509,KU569509,KU569509,1,FALSE,train
3523,KT696544,KT696544,KT696544,1,FALSE,eval
3524,KM975735,KM975735,KM975735,1,FALSE,train
3525,KM975736,KM975736,KM975736,1,FALSE,train
3526,KM975737,KM975737,KM975737,1,FALSE,train
3527,KT371500,KT371500,KT371500,1,FALSE,train
3528,KT371501,KT371501,KT371501,1,FALSE,train
3529,KT371502,KT371502,KT371502,1,FALSE,eval
3530,KT371503,KT371503,KT371503,1,FALSE,train
3535,KT444582,KT444582,KT444582,1,FALSE,train
3536,KT806044,KT806044,KT806044,1,TRUE,train
3537,KT806045,KT806045,KT806045,1,TRUE,eval
3538,KT806046,KT806046,KT806046,1,TRUE,train
3539,KT806047,KT806047,KT806047,1,TRUE,train
3540,KT806048,KT806048,KT806048,1,TRUE,train
3541,KT806049,KT806049,KT806049,1,TRUE,train
3542,KT806051,KT806051,KT806051,1,TRUE,train
3543,KT806052,KT806052,KT806052,1,TRUE,eval
3544,KT806053,KT806053,KT806053,1,TRUE,train
3545,KT806054,KT806054,KT806054,1,TRUE,train
3546,KT806055,KT806055,KT806055,1,TRUE,train
3547,KP641661,KP641661,KP641661,1,FALSE,eval
3548,KP641662,KP641662,KP641662,1,FALSE,train
3549,KP641663,KP641663,KP641663,1,FALSE,eval
3550,KP403954,KP403954,KP403954,1,FALSE,eval
3551,KR265759,KR265759,KR265759,1,FALSE,train
3552,KR265760,KR265760,KR265760,1,FALSE,train
3554,KR265762,KR265762,KR265762,1,FALSE,train
3555,KR265763,KR265763,KR265763,1,FALSE,train
3556,KR265764,KR265764,KR265764,1,FALSE,train
3557,KR265765,KR265765,KR265765,1,FALSE,train
3558,KR265766,KR265766,KR265766,1,FALSE,train
3559,KR265767,KR265767,KR265767,1,FALSE,train
3560,KR265768,KR265768,KR265768,1,FALSE,train
3561,KR265769,KR265769,KR265769,1,FALSE,train
3562,KR265770,KR265770,KR265770,1,FALSE,train
3563,KR265771,KR265771,KR265771,1,FALSE,eval
3564,KR265772,KR265772,KR265772,1,FALSE,train
3565,KR265773,KR265773,KR265773,1,FALSE,train
3566,KR265774,KR265774,KR265774,1,FALSE,train
3567,KR265775,KR265775,KR265775,1,FALSE,train
3568,KR265776,KR265776,KR265776,1,FALSE,train
3569,KR265777,KR265777,KR265777,1,FALSE,train
3570,KR265778,KR265778,KR265778,1,FALSE,eval
3571,KR265779,KR265779,KR265779,1,FALSE,train
3572,KR265780,KR265780,KR265780,1,FALSE,train
3573,KR265781,KR265781,KR265781,1,FALSE,train
3574,KR265782,KR265782,KR265782,1,FALSE,eval
3575,KR265783,KR265783,KR265783,1,FALSE,train
3576,KR265784,KR265784,KR265784,1,FALSE,train
3577,KR265785,KR265785,KR265785,1,FALSE,train
3578,KR265786,KR265786,KR265786,1,FALSE,eval
3579,KR265787,KR265787,KR265787,1,FALSE,train
3580,KR265788,KR265788,KR265788,1,FALSE,train
3581,KR265789,KR265789,KR265789,1,FALSE,train
3582,KR265790,KR265790,KR265790,1,FALSE,train
3583,KR265791,KR265791,KR265791,1,FALSE,train
3584,KR265792,KR265792,KR265792,1,FALSE,train
3585,KR265793,KR265793,KR265793,1,FALSE,train
3586,KR265794,KR265794,KR265794,1,FALSE,eval
3587,KR265795,KR265795,KR265795,1,FALSE,train
3588,KR265796,KR265796,KR265796,1,FALSE,train
3589,KR265797,KR265797,KR265797,1,FALSE,train
3590,KR265798,KR265798,KR265798,1,FALSE,train
3591,KR265799,KR265799,KR265799,1,FALSE,train
3592,KR265800,KR265800,KR265800,1,FALSE,train
3593,KR265801,KR265801,KR265801,1,FALSE,train
3594,KR265802,KR265802,KR265802,1,FALSE,eval
3595,KR265803,KR265803,KR265803,1,FALSE,train
3596,KR265804,KR265804,KR265804,1,FALSE,train
3597,KR265805,KR265805,KR265805,1,FALSE,eval
3598,KR265806,KR265806,KR265806,1,FALSE,train
3599,KR265807,KR265807,KR265807,1,FALSE,eval
3600,KR265808,KR265808,KR265808,1,FALSE,train
3601,KR265809,KR265809,KR265809,1,FALSE,train
3602,KR265810,KR265810,KR265810,1,FALSE,train
3603,KR265811,KR265811,KR265811,1,FALSE,eval
3604,KR265812,KR265812,KR265812,1,FALSE,eval
3605,KR265813,KR265813,KR265813,1,FALSE,train
3606,KR265814,KR265814,KR265814,1,FALSE,train
3607,KR265815,KR265815,KR265815,1,FALSE,train
3608,KR265816,KR265816,KR265816,1,FALSE,train
3609,KR265817,KR265817,KR265817,1,FALSE,train
3611,KR265819,KR265819,KR265819,1,FALSE,train
3612,KR265820,KR265820,KR265820,1,FALSE,train
3613,KR265821,KR265821,KR265821,1,FALSE,train
3614,KR265822,KR265822,KR265822,1,FALSE,train
3615,KR265823,KR265823,KR265823,1,FALSE,train
3616,KR265824,KR265824,KR265824,1,FALSE,eval
3617,KR265825,KR265825,KR265825,1,FALSE,train
3618,KR265826,KR265826,KR265826,1,FALSE,train
3619,KR265827,KR265827,KR265827,1,FALSE,train
3620,KR265828,KR265828,KR265828,1,FALSE,train
3621,KR265829,KR265829,KR265829,1,FALSE,train
3622,KR265830,KR265830,KR265830,1,FALSE,eval
3623,KR265831,KR265831,KR265831,1,FALSE,train
3624,KR265832,KR265832,KR265832,1,FALSE,train
3626,KR265834,KR265834,KR265834,1,FALSE,train
3627,KR265840,KR265840,KR265840,1,FALSE,train
3628,KR265841,KR265841,KR265841,1,FALSE,train
3629,KR265842,KR265842,KR265842,1,FALSE,train
3630,KR265843,KR265843,KR265843,1,FALSE,train
3631,KR265844,KR265844,KR265844,1,FALSE,train
3632,KR265845,KR265845,KR265845,1,FALSE,eval
3633,KR265846,KR265846,KR265846,1,FALSE,train
3634,KJ473795,KJ473795,KJ473795,1,FALSE,train
3635,KJ473796,KJ473796,KJ473796,1,FALSE,train
3636,KJ473797,KJ473797,KJ473797,1,FALSE,train
3637,KJ473798,KJ473798,KJ473798,1,FALSE,train
3638,KJ473799,KJ473799,KJ473799,1,FALSE,train
3639,KJ473800,KJ473800,KJ473800,1,FALSE,train
3644,KJ473810,KJ473810,KJ473810,1,FALSE,train
3645,KJ473811,KJ473811,KJ473811,1,FALSE,train
3646,KJ473812,KJ473812,KJ473812,1,FALSE,train
3647,KJ473813,KJ473813,KJ473813,1,FALSE,train
3648,KJ473814,KJ473814,KJ473814,1,FALSE,eval
3649,KJ473815,KJ473815,KJ473815,1,FALSE,eval
3650,KJ473816,KJ473816,KJ473816,1,FALSE,train
3651,KJ473820,KJ473820,KJ473820,1,FALSE,train
3652,KJ473822,KJ473822,KJ473822,1,FALSE,train
3653,KU297956,KU297956,KU297956,1,FALSE,eval
3654,KU242423,KU242423,KU242423,1,FALSE,train
3655,KU242424,KU242424,KU242424,1,FALSE,eval
3656,KT336560,KT336560,KT336560,1,FALSE,train
3658,KT368824,KT368824,KT368824,1,FALSE,train
3659,KT368825,KT368825,KT368825,1,FALSE,train
3660,KT368826,KT368826,KT368826,1,FALSE,eval
3662,KT368828,KT368828,KT368828,1,FALSE,train
3664,KT368830,KT368830,KT368830,1,FALSE,train
3665,KT368831,KT368831,KT368831,1,FALSE,train
3667,KT368833,KT368833,KT368833,1,FALSE,train
3668,KT368834,KT368834,KT368834,1,FALSE,train
3669,KT368835,KT368835,KT368835,1,FALSE,train
3670,KT368836,KT368836,KT368836,1,FALSE,train
3676,KT368842,KT368842,KT368842,1,FALSE,train
3678,KT368844,KT368844,KT368844,1,FALSE,train
3679,KT368845,KT368845,KT368845,1,FALSE,train
3681,KT368847,KT368847,KT368847,1,FALSE,train
3684,KT368850,KT368850,KT368850,1,FALSE,train
3685,KT368851,KT368851,KT368851,1,FALSE,train
3686,KT368852,KT368852,KT368852,1,FALSE,train
3687,KT368853,KT368853,KT368853,1,FALSE,train
3688,KT368854,KT368854,KT368854,1,FALSE,eval
3689,KT368855,KT368855,KT368855,1,FALSE,eval
3690,KT368856,KT368856,KT368856,1,FALSE,eval
3691,KT368857,KT368857,KT368857,1,FALSE,train
3694,KT368860,KT368860,KT368860,1,FALSE,train
3695,KT368861,KT368861,KT368861,1,FALSE,eval
3696,KT368862,KT368862,KT368862,1,FALSE,train
3701,KT368867,KT368867,KT368867,1,FALSE,train
3702,KT368868,KT368868,KT368868,1,FALSE,train
3703,KT368869,KT368869,KT368869,1,FALSE,eval
3704,KT368870,KT368870,KT368870,1,FALSE,eval
3705,KT368871,KT368871,KT368871,1,FALSE,train
3706,KT368872,KT368872,KT368872,1,FALSE,train
3707,KT368873,KT368873,KT368873,1,FALSE,train
3708,KT368874,KT368874,KT368874,1,FALSE,train
3709,KT368875,KT368875,KT368875,1,FALSE,train
3710,KT368876,KT368876,KT368876,1,FALSE,train
3712,KT368878,KT368878,KT368878,1,FALSE,train
3713,KT368879,KT368879,KT368879,1,FALSE,train
3714,KT368880,KT368880,KT368880,1,FALSE,train
3717,KT368883,KT368883,KT368883,1,FALSE,train
3719,KT368885,KT368885,KT368885,1,FALSE,train
3721,KT368887,KT368887,KT368887,1,FALSE,train
3722,KT368888,KT368888,KT368888,1,FALSE,train
3723,KT368889,KT368889,KT368889,1,FALSE,train
3724,KT368890,KT368890,KT368890,1,FALSE,train
3725,KT368891,KT368891,KT368891,1,FALSE,eval
3726,KT368892,KT368892,KT368892,1,FALSE,train
3727,KT368893,KT368893,KT368893,1,FALSE,train
3728,KT368894,KT368894,KT368894,1,FALSE,train
3729,KT368895,KT368895,KT368895,1,FALSE,train
3730,KT368896,KT368896,KT368896,1,FALSE,eval
3731,KT368897,KT368897,KT368897,1,FALSE,train
3732,KT368898,KT368898,KT368898,1,FALSE,train
3733,KT368899,KT368899,KT368899,1,FALSE,train
3734,KT368900,KT368900,KT368900,1,FALSE,train
3735,KT368901,KT368901,KT368901,1,FALSE,eval
